"forecast_date","target","target_end_date","location","type","quantile","value"
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.4,635
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.45,1343
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.5,1965
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.55,2701
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.6,3469
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.65,4158
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.7,4953
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.75,5802
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.8,6735
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.85,7806
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.9,9161
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.95,11143
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.975,12818
2023-11-14,"3 wk ahead inc case",2023-12-03,"HR","quantile",0.99,14750
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","point",NA,1895
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.4,189
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.45,1037
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.5,1936
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.55,2809
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.6,3706
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.65,4713
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.7,5699
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.75,6747
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.8,8001
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.85,9384
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.9,11057
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.95,13627
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.975,15685
2023-11-14,"4 wk ahead inc case",2023-12-10,"HR","quantile",0.99,18380
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","point",NA,1259
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.3,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.35,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.4,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.45,502
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.5,1216
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.55,1931
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.6,2625
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.65,3271
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.7,4003
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.75,4768
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.8,5658
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.85,6701
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.9,8078
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.95,10091
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.975,11921
2023-11-14,"1 wk ahead inc case",2023-11-19,"CY","quantile",0.99,13979
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","point",NA,1307
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.4,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.45,460
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.5,1384
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.55,2291
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.6,3165
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.65,3997
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.7,4909
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.75,6126
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.8,7305
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.85,8820
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.9,10443
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.95,13094
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.975,15500
2023-11-14,"2 wk ahead inc case",2023-11-26,"CY","quantile",0.99,18172
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","point",NA,1385
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.01,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.025,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.05,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.1,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.15,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.2,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.25,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.3,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.4,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.45,162
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.5,1352
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.55,2524
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.6,3612
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.65,4815
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.7,6077
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.75,7386
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.8,8871
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.85,10554
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.9,12538
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.95,15878
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.975,18791
2023-11-14,"3 wk ahead inc case",2023-12-03,"CY","quantile",0.99,22028
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","point",NA,1430
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.4,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.45,145
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.5,1392
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.55,2591
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.6,3902
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.65,5116
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.7,6377
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.75,7780
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.8,9367
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.85,11207
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.9,13607
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.95,17084
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.975,20297
2023-11-14,"4 wk ahead inc case",2023-12-10,"CY","quantile",0.99,23905
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","point",NA,5191
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.3,739
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.35,1944
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.4,3056
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.45,4138
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.5,5328
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.55,6426
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.6,7452
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.65,8546
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.7,9745
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.75,10986
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.8,12348
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.85,14075
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.9,16127
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.95,19405
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.975,21780
2023-11-14,"1 wk ahead inc case",2023-11-19,"CZ","quantile",0.99,25004
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","point",NA,4714
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.4,228
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.45,2578
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.5,4763
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.55,6986
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.6,9266
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.65,11739
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.7,14437
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.75,17213
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.8,20058
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.85,23790
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.9,28185
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.95,35336
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.975,41418
2023-11-14,"2 wk ahead inc case",2023-11-26,"CZ","quantile",0.99,47917
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","point",NA,4021
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.01,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.025,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.05,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.1,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.15,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.2,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.25,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.3,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.4,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.45,555
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.5,3730
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.55,7084
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.6,10523
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.65,13980
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.7,17558
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.75,21362
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.8,25637
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.85,30582
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.9,36933
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.95,45817
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.975,54464
2023-11-14,"3 wk ahead inc case",2023-12-03,"CZ","quantile",0.99,62465
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","point",NA,3351
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.4,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.45,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.5,3073
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.55,7007
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.6,10761
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.65,14639
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.7,18965
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.75,23476
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.8,28902
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.85,34467
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.9,41894
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.95,52318
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.975,61508
2023-11-14,"4 wk ahead inc case",2023-12-10,"CZ","quantile",0.99,71743
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","point",NA,2358
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.3,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.35,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.4,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.45,468
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.5,2395
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.55,4342
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.6,6216
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.65,8164
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.7,10222
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.75,12531
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.8,15001
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.85,17977
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.9,21324
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.95,26727
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.975,31619
2023-11-14,"1 wk ahead inc case",2023-11-19,"DK","quantile",0.99,36991
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","point",NA,3763
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.4,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.45,1494
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.5,3855
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.55,6157
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.6,8578
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.65,11091
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.7,13701
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.75,16504
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.8,19600
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.85,23178
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.9,27640
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.95,34465
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.975,39620
2023-11-14,"2 wk ahead inc case",2023-11-26,"DK","quantile",0.99,46483
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","point",NA,5223
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.01,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.025,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.05,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.1,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.15,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.2,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.25,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.3,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.4,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.45,2379
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.5,5296
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.55,8101
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.6,10871
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.65,13796
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.7,16840
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.75,19857
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.8,23233
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.85,27547
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.9,33047
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.95,40712
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.975,47619
2023-11-14,"3 wk ahead inc case",2023-12-03,"DK","quantile",0.99,56522
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","point",NA,7273
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"DK","quantile",0.25,0
